domain,url_length,url_shortserv,url_@_present,url_spec_char_count,sec_words_present,digit_count,http_count,url_dot_count,dom_hyphen_count,ip_present,url_dom_prefix,url_subdom_count,url_redirect,url_exe_present,dom_age,dom_reg,dns_record,web_traffic,page_ranking,google_index,label
emedicinehealth.com,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
procurement.tevta.gop.pk,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
vieuxshack.com,1,0,0,16,2,84,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
amaozm.co-oc.ip.xcvxzvsfhg.shop,0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
guebs.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
nirsoft.net,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
laforgiamarineo.com,1,0,0,6,0,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
brightwhitedentalclinic.com,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
logintelegram.xyz,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
secure.runascape.com-vc.ru,1,0,0,6,2,21,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
werkolp.online,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
trainingcesarsway.com,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
endicia.com,1,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
conferences.sigcomm.org,0,0,0,8,0,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
dhlgpi.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
hkcfp.org.hk,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
pansiongid.ru,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
en.wikipedia.org,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
silverphoto.my1.ru,0,0,0,8,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
kvakil.me,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
singapore.recruit.net,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
tractors.wikia.com,0,0,0,6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
computerbla3.blogspot.ru,0,0,0,6,0,7,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
newegg.com,1,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
gobackpacking.com,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
hoursmap.com,0,0,0,6,0,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
halisecure-iverify-proceed.com,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
mobile-portail.live,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
pages-secur-recovery-privacy.my.id,0,0,0,7,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
pendrivelinux.com,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
teach-ict.com,1,1,0,10,0,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
urls.ziad87.net,0,0,0,4,1,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
vieuxshack.com,1,0,0,16,2,116,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
xj45o.mjt.lu,1,0,0,8,0,18,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
scarblog1.wixsite.com,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
carpentryplusaz.com,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
anothermanmag.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
raketenm-o7q4t.cc,0,0,0,4,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
linktr.ee,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
ru.wikipedia.org,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
federteep.org,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
lloyd-securedbank.com,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1
dev.klinikmatanusantara.com,0,0,0,8,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
silvergames.com,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
lombard11.eu,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
pubgxmetrodus.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
s-swiss-bosts.blogspot.com,0,1,0,4,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1
everything.explained.today,0,0,0,9,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
wikiwand.com,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cryptomining-blog.com,0,0,0,6,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
decline-help.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1
sapsan.onetwotrip.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
buttoned-joyous-cover.glitch.me,1,0,1,5,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
house.wikia.com,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
merriam-webster.com,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
games2girls.com,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
mail.piove-cosmetics.com,0,0,0,5,2,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
en.wikipedia.org,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
halifax-security-de-register-device.com,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
slideshare.net,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
mashable.com,0,0,0,8,0,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
officence.com,1,0,0,7,1,60,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
duemiglia.evoluzioneufficio.net,1,0,0,9,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
linfo.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
dictionary.sensagent.com,1,1,0,6,0,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
dictionary.babylon-software.com,0,0,0,5,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
ru.pinterest.com,0,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
claimtaxref.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
officences.com,1,0,0,7,1,62,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
banc-dubai-7ce109.ingress-baronn.easywp.com,0,0,0,6,1,4,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
securemypayee-assist-auth.com,0,0,0,4,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
afternic.com,1,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
thefreedictionary.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
doshkolenok.kiev.ua,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
acsac.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ee-uk-updatebilling.com,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
nicegroupofcompanies.com,1,0,1,8,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
lloyd-reviewdata.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
tudopraeurotrucksimulator.blogspot.com,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
device-securing.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
docsharex-authorize.firebaseapp.com,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
brandcloud.cn,1,0,0,7,0,17,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
harrier.net,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
psychologydictionary.org,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
hermes.sfr.offres.info,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
telescope.su,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
firebasestorage.googleapis.com,1,1,1,13,1,27,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1
claimeventpubgmobile.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
palmiye.web.tr,0,0,0,7,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
urbenorte.com,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
deregister-info.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
joecamera.net,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
golrenkten.rnakentem.top,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
oralbadvertisingcampaign672656911.wordpress.com,0,0,0,4,1,9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
ig-copyrighter-services.ml,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
ijcte.org,0,0,0,5,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
secure-online-payeemagement.com,0,1,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
lloydbank-registerdevice.com,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1
tuxgraphics.org,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
aboutkidshealth.ca,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
paypal.abdverse.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
relitechinfosys.com,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
economy_en_ru.academic.ru,0,0,0,8,1,5,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
masticharibayhotel.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
aws.amazon.com,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
maypoco.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
ladrilleranacional.com,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
alspect.com,1,1,0,11,0,17,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
myentnherballet.com,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
asdasdx.kjhasdsa.top,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
smwam.coms.cso.gov.tt,0,0,0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
forms.gle,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
rasdaxdasd.lafdasdwq.top,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
remavon.typeform.com,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
jkang.com,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13b524.duckdns.org,0,0,1,8,1,5,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
ebay.greenusallc.com,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
nasa.gov,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
t.co,0,1,0,6,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
chiefarchitect.com,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
relatedpainter.com,0,0,0,9,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,4,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
empiretrailalliance.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
imdb.com,0,0,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
philbride.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ghacks.net,0,0,0,8,1,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
clinicapodologicahnosvicente.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
phoenix.jobing.com,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
docs.google.com,1,0,0,12,0,9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
kitestcon.web.app,0,0,1,5,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
ebay.yellow4low.com,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
techopedia.com,0,0,0,6,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
redeem.backtoblackvinyl.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
androidflagship.com,0,0,0,4,0,5,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
attengo.co.il,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
myeeinfosnew.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
institutpadma.fr,1,0,0,11,0,17,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
skybilling-updated.com,0,0,0,6,3,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1
sitranslogistics.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
groups.google.com,0,0,0,8,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
interticket.com,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
katailmu.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
climbingweather.com,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
arisaparvaz.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
dictionary.sensagent.com,1,1,0,6,0,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
tompscoringg.azurewebsites.net,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,5,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
charperimagedesign.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
mainframecustom.com,1,0,0,7,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
clouddoc-authorize.firebaseapp.com,0,0,0,5,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1
en.wikipedia.org,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
applytracking.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
speakeasy.net,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
markirohainc.com,1,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
dvla.myvehicle-rebate.com,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
imdb.com,0,0,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cafca.com.mx,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
willtoaccssnowand.cf,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
linktr.ee,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
nationalpeanutboard.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
philbride.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cigars-of-cuba.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
numotion-omn.ml,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
duplex.co.at,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
nwolb-teamplc.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
recovery-admin-1991321687153486581.tk,0,0,0,6,0,19,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
gwenet.org,1,0,0,16,0,47,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
48tlp.codesandbox.io,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
lookdigital.co,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
udriver-alert.info,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
onesubseausa.com,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
doctoranytime.gr,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
diyaudioprojects.com,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
sedackymilenium.sk,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
qopduavwkgwddqpu-dot-revalidate-icaan-domain.ue.r.appspot.com,0,1,0,4,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1
brunoalmeidanet.000webhostapp.com,0,0,0,4,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
nat.west.newdev-secure.com,0,0,0,4,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
whitelakemoorings.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
ss64.com,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
patrosen.com,0,0,0,8,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
eeservice-securerebate.com,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
webrankingsolutions.brandrankingsolutions.com,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
list.ly,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
pcmag.com,0,0,0,5,0,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
en.wikipedia.org,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
ee.co.trg87.com,0,0,0,6,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
cutt.ly,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
wikihow.com,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
scrubtheweb.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
lordmantis.com,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
cupelocal1328.ca,1,0,0,18,1,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
igvc.link,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
tighi.creatorlink.net,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
everything.explained.today,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
youtube.com,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pioneerpet.com,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
elnabaa.net,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tulsarealgoodfood.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
techapple.net,1,0,0,7,0,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
authenticate-unknowndevices.live,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
forum.doozan.com,0,0,0,5,0,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
turismo.biella.it,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
emeducation.com.my,1,0,0,7,0,21,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
timesofindia.indiatimes.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
case-review4530.xyz,0,0,0,4,0,5,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
ee-ukbillingupdate.com,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
positiveparentingconnection.net,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
bexmailcenter.weebly.com,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
visa.co.il,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
neebsgafejskde.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
tak-top.com,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
dhlvideo.id,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
picturequotes.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
melodika.com.tr,1,0,0,20,2,16,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
games.mi9.com,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
departmentrecoveridenpendtsupport.my.id,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
buygmailverifiedaccounts.com,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
contextures.com,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
freckheadchef.com,1,0,0,7,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
vieuxshack.com,0,0,0,6,0,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
bitly.com,0,1,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
new-payee-authentication.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
shippingandfreightresource.com,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
etsy.com,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
kozmetikaiaksesoari.com,0,0,0,9,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
optique27.com,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
pe0sat.vgnet.nl,0,0,0,7,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
pastelink.net,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
dezmed.ru,1,0,1,25,2,89,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1
thetrainingspace.co.uk,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
slideshare.net,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
ambulante.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
support.dlink.com,0,0,0,6,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
mygolfspy.com,0,0,0,5,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
payee-check-halifax.com,0,1,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
services.runescape.com-vc.ru,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
online.haiifax.secure.unrecognised-device-review-9061.com,0,0,0,4,1,4,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1
yamaha-keyboard-guide.com,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
dipyoutube.com,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
nationalparksborneo.com,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
prostudioconnection.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
vieuxshack.com,1,0,0,16,2,105,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
instagram-chat.com,0,1,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
hyperride.co.nz,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
cgt-hamburg.org,1,0,0,28,2,14,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
dto.jp,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
techradar.com,1,0,0,7,1,8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
art-market.com.ua,0,1,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
ebay.hvacmania.com,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
uselookstore.com.br,1,0,0,34,1,64,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
mkj.com.pk,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
hudatama.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
meine-homematic.de,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
newregister-security.link,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
scotland.op.org,1,0,1,7,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
najihg.ga,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
remax.com.ar,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
retakuta.ralakuten.top,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
schizophrenia.today,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
idz-tam.tk,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
allaboutpornstar.blogspot.com,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
globalmaritimegroup-my.sharepoint.com,1,1,0,21,3,66,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
